ID,VIDEOID,COMMENT,VIDEONAME
UgwVFlqa-byaRTp298F4AaABAg,YSJlU2q58Bc,Why arent airplanes set up like this ???,We Stayed In A Japanese Capsule Hotel
Ugy83GUJzm_VcQytuN14AaABAg,YSJlU2q58Bc,#8 on trending ,We Stayed In A Japanese Capsule Hotel
UgxYGTDdpExHUgsuwix4AaABAg,YSJlU2q58Bc,Please try staying like 2 weeks only Safiya I think it would be cool to see only Safiya and see how she holds up,We Stayed In A Japanese Capsule Hotel
Ugympp4f7EW94jovznR4AaABAg,YSJlU2q58Bc,Is it cold? In it,We Stayed In A Japanese Capsule Hotel
UgzFzlRJ21DGVgZyOjR4AaABAg,YSJlU2q58Bc,Damn its the 5th Element,We Stayed In A Japanese Capsule Hotel
UgyPmof5zwFcXQsMk314AaABAg,YSJlU2q58Bc,"<a href=""https://www.youtube.com/watch?v=YSJlU2q58Bc&amp;t=1m10s"">1:10</a> i thought those things on the roof were her feet...",We Stayed In A Japanese Capsule Hotel
UgwPPXry-5WzkL0MJMt4AaABAg,YSJlU2q58Bc,"Why does that actually look like a lot of fun, Id rather stay in that than in a common room in a hostel",We Stayed In A Japanese Capsule Hotel
UgyZ_dkAL6ghzE3CPDl4AaABAg,YSJlU2q58Bc,Looks like hell,We Stayed In A Japanese Capsule Hotel
Ugwc0ES7pMLQCy5ghmB4AaABAg,YSJlU2q58Bc,GINZA! Si necesitas reggeaton dale!,We Stayed In A Japanese Capsule Hotel
Ugyi9JjTO2p4VEIvy_N4AaABAg,YSJlU2q58Bc,"No thanks, youd be better off spending the night on a park bench somewhere",We Stayed In A Japanese Capsule Hotel
UgzifBBlV4FdG6xNyld4AaABAg,YSJlU2q58Bc,Please do a we tried asmr video,We Stayed In A Japanese Capsule Hotel
UgyC4cwhZ-gDA2QtfO14AaABAg,YSJlU2q58Bc, This is the number of years you will live</b> ,We Stayed In A Japanese Capsule Hotel
UgzjNXMQ-pbhQS-Ixid4AaABAg,YSJlU2q58Bc,Safiya is a mood,We Stayed In A Japanese Capsule Hotel
UgwG0APdc7lsmgVpXLt4AaABAg,YSJlU2q58Bc,For a claustrophobic like me this is a nightmare ,We Stayed In A Japanese Capsule Hotel
UgwoUw0Gk7XXkFo5tEp4AaABAg,YSJlU2q58Bc,I forgot how much I liked safiyas golden brown highlights,We Stayed In A Japanese Capsule Hotel
UgwNdjUWkMSyyfKnDbN4AaABAg,YSJlU2q58Bc,is it just me or are they just being very loud,We Stayed In A Japanese Capsule Hotel
UgzmXR8Oj1D96_iNrKZ4AaABAg,YSJlU2q58Bc,Drink everytime she says &#39;like&#39;. Shit man!,We Stayed In A Japanese Capsule Hotel
UgzjsMDQ2Y2H7Uxr2Jp4AaABAg,YSJlU2q58Bc,"So glad they have voice comments now! Dope youtube update   -------------------- <a href=""https://www.youtube.com/watch?v=YSJlU2q58Bc&amp;t=0m17s"">0:17</a>",We Stayed In A Japanese Capsule Hotel
Ugxowj9VNKS_j4JYqMt4AaABAg,YSJlU2q58Bc,a little while,We Stayed In A Japanese Capsule Hotel
Ugw7njCQECX4jNbCrFp4AaABAg,YSJlU2q58Bc,MOMO was inside your pod when you were sleeping.,We Stayed In A Japanese Capsule Hotel
Ugwnc5GagDfz70nsf4Z4AaABAg,YSJlU2q58Bc,"I received an ad for *Christo and Jeanne-Claude*, then I googled them, and now I am so sad because I found out that these two talented, inspriring humans have passed away.",We Stayed In A Japanese Capsule Hotel
